,tel,appid,time,count
11847,13900007145,20514,125,1
11848,13900007146,10001,1960,1
11849,13900007146,10005,4040,5
11850,13900007147,31480,70,1
11851,13900007148,50048,82481,1
11852,13900007148,180183,335360,7
11853,13900007148,180216,154220,2
11854,13900007148,201038,76346,2
11855,13900007148,220499,43590,5
11856,13900007148,330400,33646,1
11857,13900007149,10005,1809,1
11858,13900007150,70096,132,1
11859,13900007151,10005,888,7
11860,13900007152,70109,105,1
11861,13900007153,10001,150,1
11862,13900007154,10005,601,1
11863,13900007155,200442,215,1
11864,13900007156,10005,267,2
11865,13900007157,10005,145,1
11866,13900007158,10005,59,1
11867,13900007159,10001,2140,1
11868,13900007159,10005,38091,3
11869,13900007160,10001,159,1
11870,13900007161,10005,150,1
11871,13900007161,50057,72,1
11872,13900007162,220499,393,1
11873,13900007163,10005,149,1
11874,13900007164,10005,201,1
11875,13900007164,180185,83652,1
11876,13900007165,10005,105,1
11877,13900007166,10005,290,2
11878,13900007166,180260,74966,5
11879,13900007166,340812,208,1
11880,13900007167,20451,157796,2
11881,13900007168,10005,265,2
11882,13900007169,10005,235,1
11883,13900007169,20451,263188,23
11884,13900007169,180309,56355,3
11885,13900007170,50057,11461,1
11886,13900007171,81863,2619,2
11887,13900007172,10005,32380,7
11888,13900007173,10005,150,1
11889,13900007173,341309,70,1
11890,13900007174,50048,80,1
11891,13900007175,10005,2964,8
11892,13900007176,10005,150,1
11893,13900007177,10001,0,1
11894,13900007177,10005,332,2
11895,13900007178,10005,446,1
11896,13900007179,10001,140,1
11897,13900007180,10005,82,3
11898,13900007181,30035,4256,3
11899,13900007182,60071,205,2
11900,13900007182,371262,3445,1
11901,13900007183,10001,14325,1
11902,13900007183,10005,140,1
11903,13900007184,10001,397,3
11904,13900007184,30035,6325,1
11905,13900007184,30428,4024,1
11906,13900007184,171128,345,1
11907,13900007184,200442,3289,2
11908,13900007184,220499,4045,2
11909,13900007184,271134,422,3
11910,13900007185,70109,520,1
11911,13900007186,100408,1395,10
11912,13900007186,170392,244322,9
11913,13900007186,231973,119348,2
11914,13900007186,320291,740,1
11915,13900007187,50417,1650,2
11916,13900007187,51636,308703,26
11917,13900007188,50057,150,1
11918,13900007188,340788,75,1
11919,13900007189,10005,150,1
11920,13900007189,340948,7119,1
11921,13900007190,70109,1335,12
11922,13900007191,10005,2915,4
11923,13900007192,10005,115,1
11924,13900007193,50053,2605,8
11925,13900007194,10005,125,1
11926,13900007194,170392,9040,1
11927,13900007195,30035,171,1
11928,13900007196,50066,25687,8
11929,13900007197,10005,0,1
11930,13900007198,10001,81,1
11931,13900007199,10001,2086,1
11932,13900007199,10005,3493,12
11933,13900007199,40474,2558,4
11934,13900007199,170488,225,1
11935,13900007199,230252,1944,1
11936,13900007199,240213,12855,8
11937,13900007200,20451,22105,3
11938,13900007201,10005,146,1
11939,13900007202,151186,2035,1
11940,13900007203,10005,39833,2
11941,13900007203,50053,39630,1
11942,13900007203,270974,524,1
11943,13900007204,10005,116,1
11944,13900007205,10005,29025,32
11945,13900007206,10005,250,2
11946,13900007206,211335,13492,2
11947,13900007207,220499,409,1
11948,13900007208,10005,151,1
11949,13900007209,10005,511,4
11950,13900007210,20421,125,1
11951,13900007211,220499,562,7
11952,13900007212,10005,13479,4
11953,13900007212,10205,33728,3
11954,13900007213,10005,56129,1
11955,13900007214,171191,71,1
11956,13900007215,10005,121,1
11957,13900007216,10005,222,2
11958,13900007217,80609,210,1
11959,13900007218,10005,1330,3
11960,13900007219,10001,89,1
11961,13900007219,50053,2119,1
11962,13900007220,10005,2135,1
11963,13900007221,170360,1590,1
11964,13900007222,91083,14015,3
11965,13900007223,10001,174,2
11966,13900007223,10005,151,1
11967,13900007223,11857,100,1
11968,13900007223,30428,4956,2
11969,13900007223,60069,555,1
11970,13900007223,180229,230,1
11971,13900007223,231973,180,1
11972,13900007223,270329,1748,3
11973,13900007223,271134,175,1
11974,13900007223,350080,826,5
11975,13900007224,70109,190,1
11976,13900007225,70109,7135,2
11977,13900007226,10005,85,1
11978,13900007226,80609,688,3
11979,13900007226,81565,174,1
11980,13900007227,271134,150,1
11981,13900007228,10005,151,1
11982,13900007229,170392,4425,1
11983,13900007229,180183,390,1
11984,13900007229,181512,440,5
11985,13900007230,11857,3543,3
11986,13900007231,10001,80,1
11987,13900007231,151231,72,1
11988,13900007231,270231,80,1
11989,13900007232,71249,104,1
11990,13900007233,10005,365,3
11991,13900007234,270389,3136,1
11992,13900007235,10005,111,1
11993,13900007236,10005,112,1
11994,13900007237,10001,129,1
11995,13900007237,60494,801,3
11996,13900007237,70526,2514,3
11997,13900007237,200335,17118,1
11998,13900007238,10005,110,1
11999,13900007239,30042,105,1
12000,13900007239,30044,6370,3
12001,13900007239,40474,385,2
12002,13900007239,70109,72027,2
12003,13900007239,370266,82,1
12004,13900007240,10005,160,1
12005,13900007241,10005,242,2
12006,13900007242,10005,5411,4
12007,13900007243,10005,178,2
12008,13900007244,180688,319,2
12009,13900007245,341309,136,1
12010,13900007246,10005,90,1
12011,13900007247,180688,204,1
12012,13900007248,10005,934,2
12013,13900007249,10005,175,1
12014,13900007250,10001,145,1
12015,13900007251,10005,949,5
12016,13900007251,200308,150,1
12017,13900007252,10005,239,2
12018,13900007252,50054,434,1
12019,13900007252,231973,1592,2
12020,13900007252,241155,129,1
12021,13900007252,270286,8105,16
12022,13900007252,271353,2101,3
12023,13900007252,271354,555,2
12024,13900007253,50065,910,1
12025,13900007253,70106,185,1
12026,13900007253,180688,64075,1
12027,13900007253,200439,43676,1
12028,13900007253,270386,13280,1
12029,13900007254,80520,150,1
12030,13900007254,200418,2055,1
12031,13900007255,10005,60,1
12032,13900007256,50054,110,1
12033,13900007256,210356,50,1
12034,13900007256,231973,75,1
12035,13900007257,70526,42840,1
12036,13900007258,241155,55,1
12037,13900007259,50052,588,2
12038,13900007259,60494,2270,1
12039,13900007260,80520,158,1
12040,13900007261,50057,27792,2
12041,13900007261,151247,125,1
12042,13900007262,10001,234,3
12043,13900007262,221168,249,3
12044,13900007263,10001,290,1
12045,13900007263,10005,996,4
12046,13900007263,10007,1300,1
12047,13900007264,50048,153977,2
12048,13900007265,81416,36859,5
12049,13900007266,10001,139,1
12050,13900007266,40382,115,1
12051,13900007267,10005,707,4
12052,13900007268,70109,449,3
12053,13900007268,80609,317,1
12054,13900007269,10005,185,1
12055,13900007270,10005,139,1
12056,13900007271,60494,0,1
12057,13900007272,100408,105,1
12058,13900007272,340812,86,1
12059,13900007272,341266,106,2
12060,13900007273,50057,149,1
12061,13900007274,10005,866,5
12062,13900007275,70096,96,1
12063,13900007276,200335,28612,2
12064,13900007277,20023,24691,4
12065,13900007277,180182,9217,6
12066,13900007278,10001,1759,1
12067,13900007278,10005,250,3
12068,13900007279,180185,150,1
12069,13900007280,271134,149,1
12070,13900007281,10005,395,1
12071,13900007282,40423,142,1
12072,13900007283,131172,85,1
12073,13900007283,250331,125,1
12074,13900007284,10005,36341,1
12075,13900007285,220499,310,1
12076,13900007286,10005,163,1
12077,13900007287,10005,200,2
12078,13900007287,60069,80,1
12079,13900007287,70109,1225,11
12080,13900007287,90144,195,1
12081,13900007288,10001,200,1
12082,13900007288,20023,2420,3
12083,13900007288,70109,682,2
12084,13900007288,311360,111,1
12085,13900007289,10005,4810,3
12086,13900007290,50048,99,1
12087,13900007290,210354,4648,7
12088,13900007291,81416,4880,4
12089,13900007291,151186,130,1
12090,13900007292,10435,325,1
12091,13900007292,270774,1345,4
12092,13900007293,80609,316,1
12093,13900007294,330400,65979,8
12094,13900007295,10005,91,1
12095,13900007296,350080,31170,3
12096,13900007297,11282,59932,1
12097,13900007297,40423,151,1
12098,13900007298,10005,526,2
12099,13900007299,10005,106,1
12100,13900007300,10005,130,1
12101,13900007301,211504,59,1
12102,13900007302,250331,21890,1
12103,13900007302,270231,110,1
12104,13900007302,271134,144,1
12105,13900007303,10001,5775,1
12106,13900007303,60069,297,2
12107,13900007304,10005,141,1
12108,13900007304,90144,134,1
12109,13900007305,71249,299,2
12110,13900007306,10005,55098,4
12111,13900007306,200442,85,1
12112,13900007306,200844,165,1
12113,13900007307,10005,15108,3
12114,13900007307,10205,326,1
12115,13900007308,10005,112,1
12116,13900007308,50165,156,1
12117,13900007309,10005,6292,7
12118,13900007310,341309,175,1
12119,13900007311,10005,151,1
12120,13900007311,40474,51,1
12121,13900007312,10005,10026,10
12122,13900007313,50057,70,1
12123,13900007314,10001,129,1
12124,13900007315,10006,51,1
12125,13900007315,30035,15132,12
12126,13900007315,181512,71,1
12127,13900007316,201131,1956,1
12128,13900007317,10001,81700,6
12129,13900007317,50057,202636,7
12130,13900007317,50066,108010,30
12131,13900007317,50501,40077,4
12132,13900007317,151740,27878,2
12133,13900007317,200308,162,2
12134,13900007317,200335,65,1
12135,13900007317,200837,3990,1
12136,13900007317,250331,7145,1
12137,13900007317,270286,1790,1
12138,13900007317,270691,700,2
12139,13900007317,271134,3392,16
12140,13900007317,341309,109,1
12141,13900007318,10001,140,1
12142,13900007319,10005,116,1
12143,13900007319,151186,1985,1
12144,13900007320,10005,1005,4
12145,13900007321,10005,1672,10
12146,13900007322,10005,80,1
12147,13900007323,10001,6292,8
12148,13900007323,11233,2020,1
12149,13900007323,60494,189,1
12150,13900007323,200335,1281,5
12151,13900007324,10005,160,1
12152,13900007324,151499,3754,1
12153,13900007324,241155,1414,1
12154,13900007324,331007,6169,1
12155,13900007325,151499,150,1
12156,13900007326,330400,6484,6
12157,13900007327,60365,24632,5
12158,13900007327,270231,3710,2
12159,13900007327,320291,32275,1
12160,13900007327,340962,66173,10
12161,13900007328,10005,150,1
12162,13900007328,50065,6964,1
12163,13900007329,10001,143,2
12164,13900007330,50057,160,1
12165,13900007331,10005,81,1
12166,13900007332,71372,941,2
12167,13900007333,20451,110,1
12168,13900007334,10005,108592,3
12169,13900007334,10205,476,1
12170,13900007335,10005,140,1
12171,13900007335,30035,39331,1
12172,13900007335,180369,120,1
12173,13900007335,221135,80,1
12174,13900007335,330215,179004,2
12175,13900007336,10005,235,1
12176,13900007337,100408,83435,1
12177,13900007338,80609,471,1
12178,13900007339,50057,119569,1
12179,13900007339,371501,1479,1
12180,13900007340,40384,13004,10
12181,13900007340,50057,40455,16
12182,13900007340,220358,121,1
12183,13900007340,220499,3913,2
12184,13900007340,221135,2,1
12185,13900007341,10001,883,2
12186,13900007341,71455,749,1
12187,13900007341,80520,35166,4
12188,13900007342,341351,205,1
12189,13900007343,80609,470,2
12190,13900007344,50065,39593,1
12191,13900007345,10005,508,4
12192,13900007346,340948,2068,1
12193,13900007347,180688,162,1
12194,13900007348,10005,476,3
12195,13900007348,180229,120,1
12196,13900007349,10005,170,1
12197,13900007350,50057,110,1
12198,13900007350,270231,80,1
12199,13900007350,341309,79,1
12200,13900007351,330400,88528,2
12201,13900007352,50057,64,1
12202,13900007353,10001,135,1
12203,13900007353,70109,12042,3
12204,13900007353,151231,39,1
12205,13900007354,10001,71994,4
12206,13900007355,10001,78595,4
12207,13900007355,10005,100,1
12208,13900007355,10205,89906,1
12209,13900007355,30428,26166,3
12210,13900007355,60069,2048,2
12211,13900007355,180182,145963,1
12212,13900007355,200335,213,2
12213,13900007356,10001,91,1
12214,13900007357,10005,33600,1
12215,13900007357,71455,16719,1
12216,13900007357,81863,16989,1
12217,13900007357,270231,7376,1
12218,13900007358,70106,85,1
12219,13900007359,10005,3801,2
12220,13900007360,10005,857,6
12221,13900007361,271134,0,1
12222,13900007362,270231,111,1
12223,13900007363,170488,169990,3
12224,13900007363,210356,130,1
12225,13900007363,341266,778,3
12226,13900007363,370955,145,1
12227,13900007364,10005,5952,1
12228,13900007365,20451,9757,3
12229,13900007365,50057,57851,19
12230,13900007365,180309,310,1
12231,13900007365,341309,137,1
12232,13900007366,270348,80,1
12233,13900007367,151499,287,1
12234,13900007368,70096,141,1
12235,13900007368,151497,110,1
12236,13900007369,10005,140,1
12237,13900007370,181512,5252,4
12238,13900007371,70109,1662,4
12239,13900007372,10005,4234,3
12240,13900007372,210356,50,1
12241,13900007373,151674,65,1
12242,13900007374,200342,122,2
12243,13900007375,10005,0,1
12244,13900007376,71249,150,1
12245,13900007377,180688,95,1
12246,13900007378,321043,64501,1
12247,13900007378,340788,87591,2
12248,13900007379,10005,3056,13
12249,13900007379,81010,95,1
12250,13900007379,340788,65,1
12251,13900007380,200837,1020,1
12252,13900007381,50436,3366,6
12253,13900007382,10005,345,2
12254,13900007383,10005,48030,1
12255,13900007383,200442,276,1
12256,13900007384,300856,141,1
12257,13900007385,10001,65983,2
12258,13900007385,10205,67914,1
12259,13900007386,50057,160,1
12260,13900007387,10005,90,1
12261,13900007388,200836,65,1
12262,13900007389,10005,2802,4
12263,13900007390,10001,633,1
12264,13900007390,10005,150,1
12265,13900007390,180183,85,1
12266,13900007390,211254,4273,1
12267,13900007390,220371,6909,1
12268,13900007391,10005,421,2
12269,13900007392,70109,134,1
12270,13900007393,10005,18499,3
12271,13900007393,60494,20151,4
12272,13900007394,10005,2564,2
12273,13900007395,70109,569,4
12274,13900007396,10005,151,1
12275,13900007396,220371,50,1
12276,13900007396,370955,65,1
12277,13900007397,10001,430,1
12278,13900007398,10005,421,2
12279,13900007399,11233,2204,2
12280,13900007400,10005,111,1
12281,13900007400,30035,1382,3
12282,13900007400,180183,151,1
12283,13900007400,181512,76,1
12284,13900007400,271134,222,2
12285,13900007401,10001,41109,13
12286,13900007401,10005,315,1
12287,13900007401,30428,31076,4
12288,13900007401,151499,71,1
12289,13900007401,211504,4295,2
12290,13900007402,10005,203,1
12291,13900007403,10001,122700,2
12292,13900007403,50053,155,1
12293,13900007403,180229,15664,1
12294,13900007404,30035,151,1
12295,13900007405,10005,191,1
12296,13900007406,10005,865,6
12297,13900007407,10005,96,1
12298,13900007407,151231,70,1
12299,13900007408,70328,0,1
12300,13900007409,10005,14639,18
12301,13900007409,10006,3262,3
12302,13900007409,30047,179,1
12303,13900007410,50057,717,8
12304,13900007411,10005,70,1
12305,13900007412,220371,6801,8
12306,13900007412,370266,57,1
12307,13900007413,170488,246,1
12308,13900007413,201038,78129,3
12309,13900007414,50051,79,1
12310,13900007414,171190,515,3
12311,13900007414,200836,655,1
12312,13900007414,220371,19584,1
12313,13900007414,220499,120,1
12314,13900007415,10005,64,1
12315,13900007415,10006,22445,1
12316,13900007416,50057,9557,3
12317,13900007416,341309,208,1
12318,13900007417,30044,149,1
12319,13900007417,71455,101,1
12320,13900007417,80562,3069,1
12321,13900007418,10001,128,1
12322,13900007418,270232,14683,15
12323,13900007418,270249,122709,14
12324,13900007418,340787,193,1
12325,13900007418,340922,92498,4
12326,13900007419,10001,310,1
12327,13900007419,60069,1304,1
12328,13900007419,270832,48,1
12329,13900007420,221061,112,1
12330,13900007421,10005,270,1
12331,13900007422,10005,13702,2
12332,13900007422,180182,80,1
12333,13900007422,220371,268,2
12334,13900007423,10005,80,2
12335,13900007424,10005,112,1
12336,13900007425,70104,240,1
12337,13900007426,10005,190,1
12338,13900007427,10005,29603,4
12339,13900007427,40423,205,1
12340,13900007428,10005,1985,1
12341,13900007428,30035,40359,29
12342,13900007428,180183,4300,2
12343,13900007428,271134,155,1
12344,13900007429,50051,28657,2
12345,13900007429,220499,228,3
12346,13900007429,341558,124,1
12347,13900007430,10005,2150,1
12348,13900007431,10005,1890,6
12349,13900007431,270231,7006,2
12350,13900007432,50057,60,1
12351,13900007432,171191,161,1
12352,13900007432,241183,193,1
12353,13900007432,270386,160,1
12354,13900007433,10005,105,1
12355,13900007434,10005,7674,1
12356,13900007435,10005,390,2
12357,13900007436,10006,3545,2
12358,13900007437,10005,180,1
12359,13900007437,70526,731,1
12360,13900007437,200420,90,1
12361,13900007438,11282,61376,1
12362,13900007439,10001,100,1
12363,13900007440,10005,71,1
12364,13900007440,200442,75,1
12365,13900007441,151497,115,1
12366,13900007442,40512,3736,2
12367,13900007443,10005,101,1
12368,13900007444,80609,277,1
12369,13900007445,11563,5421,1
12370,13900007446,10005,200,1
12371,13900007447,80609,524,2
12372,13900007447,341500,35,1
12373,13900007448,151446,145,1
12374,13900007448,180230,6049,1
12375,13900007448,220499,1422,7
12376,13900007448,341558,95,1
12377,13900007449,70328,44410,1
12378,13900007449,341348,24615,1
12379,13900007449,370955,39767,2
12380,13900007450,10005,362,2
12381,13900007451,151375,0,1
12382,13900007452,271134,95,1
12383,13900007453,51636,21415,10
12384,13900007454,10005,6229,6
12385,13900007455,270386,91,1
12386,13900007455,330481,2000,1
12387,13900007456,10001,19177,2
12388,13900007456,10005,22581,1
12389,13900007456,70096,400,2
12390,13900007456,180229,800,1
12391,13900007457,10001,5643,7
12392,13900007457,11625,770,3
12393,13900007457,71455,127,2
12394,13900007458,50057,69,1
12395,13900007459,10001,145,1
12396,13900007460,10005,161,1
12397,13900007461,10005,236,1
